"row_index","Act Number","chapter_index","chapter","dialogue_index","line_index","speaker","line","happiness","ambitious","surprise","anger","sadness","fear","neutral"
"74","3","18","Back to Lumière","6","6","Sciel","Everything I knew about our world is wrong. And you know what? I don’t care. ‘Cause death isn’t death anymore. And that means, I can see my husband again.","0.5","0.0","0.0","0.0","0.0","0.0","0.5"
"75","3","18","Back to Lumière","6","7","Verso","Sciel…","0.0","0.0","0.0","0.0","0.3","0.0","0.7"
"76","3","18","Back to Lumière","6","8","Sciel","Oh, please. I’d sacrifice you in a heartbeat to get him back, so… I understand. We’re good.","0.4","0.0","0.0","0.0","0.0","0.0","0.6"
"77","3","18","Back to Lumière","6","9","Verso","Thank you.","0.7","0.0","0.0","0.0","0.0","0.0","0.3"
"78","3","18","Back to Lumière","6","10","Sciel","As long as you help me bring Pierre back. You owe me.","0.0","0.4","0.0","0.0","0.0","0.0","0.6"
"79","3","18","Back to Lumière","6","11","Verso","You got it.","0.3","0.0","0.0","0.0","0.0","0.0","0.7"
"80","3","18","Back to Lumière","7","0","Verso","Lune…","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"81","3","18","Back to Lumière","7","1","Lune","I was right not to trust you.","0.0","0.0","0.0","0.9","0.0","0.0","0.1"
"82","3","18","Back to Lumière","7","2","Verso","And what would you have done in my position?","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"83","3","18","Back to Lumière","7","3","Lune","I wouldn’t have betrayed my expedition. I would have warned them that everyone they cared about was about to be erased. That THEY were about to be erased. I would have told them the truth. Because after everything we’ve been through, we deserved that.","0.0","0.0","0.0","0.7","0.3","0.0","0.0"
"84","3","18","Back to Lumière","7","4","Verso","So you’d choose your expedition over your mother?","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"85","3","18","Back to Lumière","7","5","Lune","That’s your problem, you think in false dichotomies. It wasn’t an “either/or” situation. Other solutions were possible, if you’d only trusted us enough to ask.","0.0","0.0","0.0","0.6","0.4","0.0","0.0"
"86","3","18","Back to Lumière","7","6","Verso","Knowing what you know now, would you have helped me force my mother out of the Canvas?","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"87","3","18","Back to Lumière","7","7","Lune","…","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"88","3","18","Back to Lumière","7","8","Verso","I don’t apologise for saving her. But I am sorry I broke your trust. And I will do everything I can to help bring everyone back.","0.0","0.0","0.0","0.0","0.5","0.0","0.5"
"89","3","18","Back to Lumière","7","9","Lune","I guess we’ll see…","0.0","0.0","0.0","0.0","0.4","0.0","0.6"
"90","3","18","Back to Lumière","8","0","Monoco","Not to say I told you so, but I do believe that I did in fact… tell you so.","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"91","3","18","Back to Lumière","8","1","Verso","Thanks for the support.","0.0","0.0","0.0","0.3","0.0","0.0","0.7"
"92","3","18","Back to Lumière","8","2","Monoco","Was it worth it?","0.0","0.0","0.3","0.0","0.0","0.0","0.7"
"93","3","18","Back to Lumière","8","3","Verso","…","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"94","3","18","Back to Lumière","8","4","Monoco","What will you do now?","0.0","0.5","0.0","0.0","0.0","0.0","0.5"
"95","3","18","Back to Lumière","8","5","Verso","I’ll do my best to earn their trust back.","0.0","0.6","0.0","0.0","0.0","0.0","0.4"
"96","3","18","Back to Lumière","8","6","Monoco","Quite a steep hill to climb.","0.0","0.4","0.0","0.0","0.0","0.0","0.6"
"97","3","18","Back to Lumière","9","0","Maelle","We have to push Papa out of the Canvas before he erases everything.","0.0","0.6","0.0","0.0","0.0","0.0","0.4"
"98","3","18","Back to Lumière","9","1","Verso","I’m surprised he hasn’t already.","0.0","0.0","0.4","0.0","0.0","0.3","0.3"
"99","3","18","Back to Lumière","9","2","Maelle","He’s been weakened by his battle with Maman. That’s probably why he hasn’t come after us. But it won’t stop him for long.","0.0","0.0","0.0","0.0","0.0","0.5","0.5"
"100","3","18","Back to Lumière","9","3","Verso","If you and your father keep fighting, you risk breaking the world again. Another Fracture, but this time, it might be you trapped inside the Monolith.","0.0","0.0","0.0","0.0","0.0","0.7","0.3"
"101","3","18","Back to Lumière","9","4","Maelle","What’s the alternative?","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"102","3","18","Back to Lumière","9","5","Verso","Maybe… Maybe you should go home.","0.0","0.0","0.3","0.0","0.0","0.3","0.4"
"103","3","18","Back to Lumière","9","6","Maelle","Verso…","0.0","0.0","0.0","0.0","0.5","0.0","0.5"
"104","3","18","Back to Lumière","9","7","Verso","You’re fighting each other, but you’re all doing the same thing.","0.0","0.0","0.0","0.0","0.5","0.0","0.5"
"105","3","18","Back to Lumière","9","8","Maelle","No.","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"106","3","18","Back to Lumière","9","9","Verso","Aline wants her son back. Renoir wants you and Aline back. You want Gustave back. The cycle we needed to break wasn’t the Gommage. It’s your family’s cycle of grief.","0.0","0.0","0.0","0.0","0.5","0.0","0.5"
"107","3","18","Back to Lumière","9","10","Maelle","…","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"108","3","18","Back to Lumière","9","11","Verso","Our whole world carries the burden of your family’s grief.","0.0","0.0","0.0","0.0","0.5","0.0","0.5"
"109","3","18","Back to Lumière","11","0","Sciel","Nice hair.","0.7","0.0","0.3","0.0","0.0","0.0","0.0"
"110","3","18","Back to Lumière","11","1","Maelle","Oh, yeah, that.","0.5","0.0","0.5","0.0","0.0","0.0","0.0"
"111","3","18","Back to Lumière","11","2","Lune","I can’t believe there’s another world out there. A world I’ll never get to see.","0.0","0.0","0.4","0.0","0.6","0.0","0.0"
"112","3","18","Back to Lumière","11","3","Maelle","I’m sorry. I didn’t— My memories— I would’ve told you if I’d known—","0.0","0.0","0.0","0.0","0.7","0.0","0.3"
"113","3","18","Back to Lumière","11","4","Lune","Don’t apologise. You were trapped too. You lived among us. You’re one of us. Even if you’re also one of them.","0.0","0.0","0.0","0.0","0.6","0.0","0.4"
"114","3","18","Back to Lumière","11","5","Maelle","It’s… so weird. I have memories of two childhoods. Two homes. Two Lumières.","0.0","0.0","0.4","0.0","0.4","0.0","0.2"
"115","3","18","Back to Lumière","11","6","Sciel","You’re not an orphan anymore. You just found your family. Don’t you want to be with them?","0.5","0.0","0.0","0.0","0.5","0.0","0.0"
"116","3","18","Back to Lumière","11","7","Maelle","I love my family, but… they’re all gone. In one way or another. And you’re my family too. So are Gustave and Emma. And I didn’t see it at the time, but all the families who took turn taking care of me…","0.0","0.0","0.0","0.0","0.7","0.0","0.3"
"117","3","18","Back to Lumière","11","8","Sciel","Maelle.","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"118","3","18","Back to Lumière","11","9","Lune","This is a lot to take in.","0.0","0.0","0.3","0.0","0.4","0.0","0.3"
"119","3","18","Back to Lumière","11","10","Sciel","Yeah. But for the first time in a long time, I have hope.","0.6","0.0","0.0","0.0","0.0","0.0","0.4"
"0","3","28","Let’s save Lumière","0","0","Maelle","Wait for us here. It’s dangerous for you near Papa. We’ll have to move fast, I can’t maintain them for very long. Tomorrow comes.","0.0","0.0","0.0","0.0","0.6","0.4","0.0"
"1","3","28","Let’s save Lumière","3","1","Verso","Your father. He’s at the tower.","0.0","0.0","0.0","0.0","0.0","0.5","0.5"
"2","3","28","Let’s save Lumière","3","2","Maelle","Yes.","0.0","0.0","0.0","0.0","0.4","0.4","0.2"
"3","3","28","Let’s save Lumière","3","3","Lune","Maelle…","0.0","0.0","0.0","0.0","0.5","0.3","0.2"
"4","3","28","Let’s save Lumière","7","2","Sciel","Your father’s been extra inspired.","0.0","0.6","0.0","0.0","0.0","0.0","0.4"
"5","3","28","Let’s save Lumière","7","3","Monoco","A most enticing challenge.","0.0","0.7","0.0","0.0","0.0","0.0","0.3"
"6","3","28","Let’s save Lumière","7","4","Maelle","Papa’s over there. And the chroma we need to bring back Lumière.","0.0","0.5","0.0","0.0","0.0","0.3","0.2"
"7","3","28","Let’s save Lumière","7","5","Sciel","Even I can sense him…","0.0","0.0","0.0","0.0","0.3","0.4","0.3"
"8","3","28","Let’s save Lumière","7","6","Lune","We’d better make sure we’re ready.","0.0","0.5","0.0","0.0","0.0","0.3","0.2"
"9","3","28","Let’s save Lumière","8","0","Maelle","Papa.","0.0","0.0","0.0","0.0","0.7","0.3","0.0"
"10","3","28","Let’s save Lumière","8","1","Renoir","Alicia.","0.0","0.0","0.0","0.0","0.6","0.2","0.2"
"11","3","28","Let’s save Lumière","8","2","Maelle","Please. I just want you to understand what this Canvas means to me-","0.0","0.0","0.0","0.3","0.5","0.2","0.0"
"12","3","28","Let’s save Lumière","8","3","Renoir","I do understand. I know how powerful and intoxicating it is, how deeply attached we can become to the worlds we pour our hearts and souls into. I was enthralled and it nearly killed me.","0.0","0.0","0.0","0.0","0.6","0.2","0.2"
"13","3","28","Let’s save Lumière","8","4","Maelle","That doesn’t mean you have to erase Verso’s Canvas!","0.0","0.0","0.0","0.5","0.4","0.1","0.0"
"14","3","28","Let’s save Lumière","8","5","Renoir","Child, do you think I want to? After all the sorrows we’ve endured, do you really think that I want to destroy that last piece of his soul?","0.0","0.0","0.0","0.3","0.5","0.2","0.0"
"15","3","28","Let’s save Lumière","8","6","Maelle","Then don’t. Don’t.","0.0","0.0","0.0","0.4","0.5","0.1","0.0"
"16","3","28","Let’s save Lumière","8","7","Renoir","Life keeps forcing cruel choices. We do what we must.","0.0","0.0","0.0","0.3","0.5","0.2","0.0"
"17","3","28","Let’s save Lumière","8","8","Sciel","Grief often blinds us. And we make choices we can never take back.","0.0","0.0","0.0","0.0","0.7","0.2","0.1"
"18","3","28","Let’s save Lumière","8","9","Renoir","You grieve for two.","0.0","0.0","0.0","0.0","0.7","0.2","0.1"
"19","3","28","Let’s save Lumière","8","10","Sciel","I grieve for many.","0.0","0.0","0.0","0.0","0.7","0.2","0.1"
"20","3","28","Let’s save Lumière","8","11","Lune","The choices of parents leave indelible marks upon their children. But ultimately, the voices in their head have to be their own. You cannot set the boundaries of their life for them.","0.0","0.0","0.0","0.0","0.6","0.2","0.2"
"21","3","28","Let’s save Lumière","8","12","Maelle","After the fire—You wanted me to find—new joy in life. And I tried. But I couldn’t. I couldn’t. Verso died because of ME. How do I get from that to joy?","0.0","0.0","0.0","0.2","0.7","0.1","0.0"
"22","3","28","Let’s save Lumière","8","13","Renoir","Child, it will get better. I promise you. But this is not the way. Your friends speak truth, and it changes nothing. You can hate me, but that’s a choice I must make. As your father, I must look out for you. Especially when you can’t look out for yourself.","0.0","0.0","0.0","0.3","0.5","0.2","0.0"
"23","3","28","Let’s save Lumière","8","14","Maelle","You treat me as if I’m still five…","0.0","0.0","0.0","0.5","0.4","0.1","0.0"
"24","3","28","Let’s save Lumière","8","15","Renoir","I treat you as if the shadow from the worst day of our lives is going to suffocate you and take you from us too. Enough. I said enough.","0.0","0.0","0.0","0.6","0.3","0.1","0.0"
"25","3","28","Let’s save Lumière","9","1","Monoco","I do love a challenge, but this is beginning to irk me.","0.0","0.7","0.0","0.3","0.0","0.0","0.0"
"26","3","28","Let’s save Lumière","9","2","Lune","Fuck. He keeps regenerating.","0.0","0.0","0.0","0.6","0.0","0.4","0.0"
"27","3","28","Let’s save Lumière","9","3","Sciel","Maybe we focus on the Axons first?","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"28","3","28","Let’s save Lumière","9","4","Maelle","(gasp)","0.0","0.0","0.8","0.0","0.0","0.2","0.0"
"29","3","28","Let’s save Lumière","9","5","Verso","No! She can’t-","0.0","0.0","0.0","0.0","0.0","0.9","0.1"
"30","3","28","Let’s save Lumière","9","6","Maelle","Maman??","0.0","0.0","0.7","0.0","0.3","0.0","0.0"
"31","3","28","Let’s save Lumière","9","7","Renoir","Aline, you’re going to kill yourself? It’s too soon for you to return to any Canvas! Aline! Look at Alicia. She can’t be here! Aline, it’s supposed to be you and me, not you AGAINST me.","0.0","0.0","0.0","0.5","0.3","0.2","0.0"
"32","3","28","Let’s save Lumière","10","0","Renoir","Ironic. Your mother was the one who saved me, when I lost myself in a Canvas. She—She taught me how to safely use our gift, how to soar without flying too close to the sun. We—We Painted hundreds of Canvas worlds, pushing the very boundaries of creation. And she never let me forget that every day we spend here has a price. Yet—(cough) Yet here we are now.","0.0","0.0","0.0","0.0","0.7","0.3","0.0"
"33","3","28","Let’s save Lumière","10","1","Maelle","So trust her. If she’s doing this, then—","0.0","0.0","0.0","0.0","0.2","0.0","0.8"
"34","3","28","Let’s save Lumière","10","2","Renoir","I trust what she taught me. This is not a game! You think you know what’s at stake, but you don’t!","0.0","0.0","0.0","0.6","0.3","0.1","0.0"
"35","3","28","Let’s save Lumière","10","3","Maelle","I know precisely what’s at stake! You want control, you want to feel like you’re doing something. You couldn’t save Verso, so you want to save us. Except you’re not. Destroying the Canvas won’t help us move on, it’ll just deny us the one place that helped us feel again.","0.0","0.0","0.0","0.4","0.5","0.1","0.0"
"36","3","28","Let’s save Lumière","10","4","Renoir","67 years. 67 years, I spent trapped within the Monolith. But I persisted. I persisted. Do you know why? Do you know why I CANNOT leave her or you behind? This is what I see every day. I cannot spend another day with living corpses. Since the fire, our family has crumbled. Aline in the Canvas. Clea fighting her solitary war. You, a living ghost. Verso’s death broke us. I want it to be fixed. I need it to be fixed—I—(cough). I cannot lose you too.","0.0","0.0","0.0","0.0","0.8","0.2","0.0"
"37","3","28","Let’s save Lumière","10","5","Maelle","Don’t you see?? That’s how I feel about them! I can’t lose them either. I’ve lost too much. Papa, see. I’ve lost so much.","0.0","0.0","0.0","0.0","0.9","0.1","0.0"
"38","3","28","Let’s save Lumière","10","6","Renoir","We’ve both lost so much.","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"39","3","28","Let’s save Lumière","10","7","Maelle","Papa. I don’t want to lose you either. I’m not leaving you forever. Just a little longer.","0.0","0.0","0.0","0.0","0.9","0.1","0.0"
"40","3","28","Let’s save Lumière","10","8","Renoir","I want to trust you, but…","0.0","0.0","0.0","0.0","0.7","0.3","0.0"
"41","3","28","Let’s save Lumière","10","9","Maelle","You can.","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"42","3","28","Let’s save Lumière","10","10","Renoir","I’ll keep the light on for you. I hope you find peace. Hold onto each other.","0.0","0.0","0.0","0.0","0.8","0.2","0.0"
"43","3","28","Let’s save Lumière","10","11","Lune","Verso…","0.0","0.0","0.0","0.0","0.9","0.1","0.0"
